Created on 05-15-2020,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETC,Volume USD
2019-05-31,ETCUSD,8.12,8.73,7.9,8.6,6170.44,50576.12
2019-05-30,ETCUSD,8.2,8.88,7.76,8.12,33751.23,280518.0
2019-05-29,ETCUSD,8.21,8.4,7.63,8.2,3633.07,29462.74
2019-05-28,ETCUSD,8.23,8.45,8,8.21,10809.27,89366.1
2019-05-27,ETCUSD,7.73,8.33,7.6,8.23,22216.21,175723.1
2019-05-26,ETCUSD,7.32,7.78,7.1,7.73,10061.87,74554.16
2019-05-25,ETCUSD,7.32,7.38,7.18,7.32,1639.47,11996.3
2019-05-24,ETCUSD,6.99,7.45,6.98,7.32,5687.86,40801.37
2019-05-23,ETCUSD,6.96,7.13,6.69,6.99,8961.5,61140.51
2019-05-22,ETCUSD,7.47,7.5,6.8,6.96,14079.87,100255.45
2019-05-21,ETCUSD,7.28,7.63,7.23,7.47,4726.06,35101.54
2019-05-20,ETCUSD,7.88,7.88,7.18,7.28,4756.8,35495.95
2019-05-19,ETCUSD,7.2,7.92,7.18,7.88,4841.4,37504.81
2019-05-18,ETCUSD,7.2,7.42,7.13,7.2,3325.91,24229.07
2019-05-17,ETCUSD,7.56,7.73,6.7,7.2,19781.02,139424.11
2019-05-16,ETCUSD,7.69,8.54,6.93,7.56,26962.59,212947.19
2019-05-15,ETCUSD,6.55,7.73,6.55,7.69,25736.97,185983.03
2019-05-14,ETCUSD,6,6.65,6,6.55,10596.32,67715.79
2019-05-13,ETCUSD,5.83,6.3,5.8,6,7899.25,48537.49
2019-05-12,ETCUSD,6.04,6.24,5.74,5.83,13348.01,80159.09
2019-05-11,ETCUSD,5.6,6.44,5.58,6.04,29901.4,184494.99
2019-05-10,ETCUSD,5.55,5.66,5.48,5.6,2102.96,11772.93
2019-05-09,ETCUSD,5.65,5.76,5.47,5.55,3876.53,21674.86
2019-05-08,ETCUSD,5.54,5.71,5.53,5.65,1509.38,8524.12
2019-05-07,ETCUSD,5.64,5.86,5.64,5.76,2815.72,16271.44
2019-05-06,ETCUSD,5.7,5.73,5.45,5.64,2813.21,15778.16
2019-05-05,ETCUSD,5.81,5.81,5.61,5.7,2006.78,11429.22
2019-05-04,ETCUSD,5.95,6.05,5.59,5.81,3858.0,22337.47
2019-05-03,ETCUSD,5.69,6.06,5.65,5.95,5875.46,34692.0
2019-05-02,ETCUSD,5.71,5.72,5.63,5.69,687.63,3906.0
2019-05-01,ETCUSD,5.82,5.89,5.67,5.71,3637.49,21197.15
2019-04-30,ETCUSD,5.49,5.82,5.49,5.82,4246.4,24298.65
2019-04-29,ETCUSD,5.46,5.6,5.37,5.49,988.07,5441.16
2019-04-28,ETCUSD,5.41,5.54,5.36,5.46,535.93,2906.06
2019-04-27,ETCUSD,5.31,5.47,5.31,5.41,12742.3,68252.61
2019-04-26,ETCUSD,5.34,5.39,4.5,5.31,9231.36,48323.08
2019-04-25,ETCUSD,5.59,5.69,5.16,5.34,7063.37,37890.46
2019-04-24,ETCUSD,5.95,5.95,5.27,5.59,6892.01,38164.81
2019-04-23,ETCUSD,5.93,6.09,5.92,5.95,3912.87,23460.0
2019-04-22,ETCUSD,5.92,5.99,5.85,5.93,2735.93,16241.28
2019-04-21,ETCUSD,6.25,6.25,5.74,5.92,7694.69,45263.52
2019-04-20,ETCUSD,6.28,6.32,6.19,6.25,3358.84,20871.5
2019-04-19,ETCUSD,6.32,6.35,6.2,6.28,951.97,5963.46
2019-04-18,ETCUSD,6.2,6.41,6.2,6.32,13149.54,83958.47
2019-04-17,ETCUSD,6.29,6.32,6.15,6.2,2609.41,16185.57
2019-04-16,ETCUSD,6.15,6.29,6.06,6.29,1487.37,9202.7
2019-04-15,ETCUSD,6.44,6.53,5.95,6.15,6260.96,39282.84
2019-04-14,ETCUSD,6.33,6.44,6.2,6.44,1609.39,10170.03
2019-04-13,ETCUSD,6.39,6.43,6.2,6.33,1704.36,10805.56
2019-04-12,ETCUSD,6.28,6.5,5.92,6.39,3157.64,19885.41
2019-04-11,ETCUSD,7.05,7.06,6,6.28,10877.47,69573.5
2019-04-10,ETCUSD,6.97,7.25,6.9,7.05,7124.5,50462.32
2019-04-09,ETCUSD,7.22,7.39,6.75,6.97,8752.75,61087.38
2019-04-08,ETCUSD,7.63,8,6.82,7.22,37272.01,269840.8
2019-04-07,ETCUSD,5.98,7.99,5.98,7.63,79408.44,559378.04
2019-04-06,ETCUSD,5.74,6.07,5.54,5.98,3811.34,22268.47
2019-04-05,ETCUSD,5.3,5.88,5.3,5.74,7163.77,39819.46
2019-04-04,ETCUSD,5.52,5.61,5.21,5.3,8960.71,48722.5
2019-04-03,ETCUSD,5.44,6.18,5.1,5.52,43263.75,246369.74
2019-04-02,ETCUSD,4.81,5.49,4.79,5.44,52862.16,268182.62
2019-04-01,ETCUSD,4.83,4.84,4.78,4.81,1439.73,6923.91
2019-03-19,ETCUSD,4.38,4.38,4.38,4.38,1.05,4.62
2019-03-18,ETCUSD,4.41,4.46,4.31,4.38,8821.46,38735.56
2019-03-17,ETCUSD,4.47,4.48,4.34,4.41,4475.59,19698.18
2019-03-16,ETCUSD,4.36,4.59,4.36,4.47,6756.3,30349.43
2019-03-15,ETCUSD,4.25,4.41,4.25,4.36,7203.17,31392.75
2019-03-14,ETCUSD,4.2,4.44,4.18,4.25,8758.02,37198.12
2019-03-13,ETCUSD,4.25,4.25,4.17,4.2,3370.94,14162.54
2019-03-12,ETCUSD,4.17,4.28,4.11,4.25,12432.08,52312.07
2019-03-11,ETCUSD,4.31,4.32,4.16,4.17,13937.17,58715.35
2019-03-10,ETCUSD,4.21,4.31,4.16,4.31,2252.96,9550.83
2019-03-09,ETCUSD,4.14,4.28,4.14,4.21,897.05,3806.41
2019-03-08,ETCUSD,4.34,4.37,4.07,4.14,10807.71,44851.43
2019-03-07,ETCUSD,4.23,4.45,4.23,4.34,14851.97,64600.64
2019-03-06,ETCUSD,4.25,4.32,4.16,4.23,12411.71,52554.98
2019-03-05,ETCUSD,4.07,4.34,4.06,4.25,17761.62,74827.17
2019-03-04,ETCUSD,4.2,4.21,3.97,4.07,26155.26,106150.76
2019-03-03,ETCUSD,4.23,4.25,4.19,4.2,5222.11,22089.13
2019-03-02,ETCUSD,4.23,4.38,4.16,4.23,20840.63,89076.08
2019-03-01,ETCUSD,4.19,4.28,4.18,4.23,937.79,3949.0
2019-02-28,ETCUSD,4.21,4.21,4.21,4.21,0.0,0.0
2019-02-27,ETCUSD,4.25,4.34,4.12,4.21,19093.47,81084.3
2019-02-26,ETCUSD,4.23,4.31,4.17,4.25,2990.29,12631.23
2019-02-25,ETCUSD,4.07,4.31,4.07,4.23,11036.14,46132.52
2019-02-24,ETCUSD,4.8,4.95,4.07,4.07,13071.5,57030.95
2019-02-23,ETCUSD,4.68,4.87,4.58,4.8,7174.6,34352.29
2019-02-22,ETCUSD,4.39,4.75,4.39,4.68,6823.97,31295.3
2019-02-21,ETCUSD,4.59,4.62,4.35,4.39,11705.87,51612.54
2019-02-20,ETCUSD,4.57,4.7,4.37,4.59,5063.18,23040.93
2019-02-19,ETCUSD,4.34,4.77,4.32,4.57,17825.31,81930.55
2019-02-18,ETCUSD,4.11,4.4,4.11,4.34,15025.27,64221.16
2019-02-17,ETCUSD,4.03,4.12,4.01,4.11,1730.54,7041.45
2019-02-16,ETCUSD,4.03,4.08,4.01,4.03,436.89,1769.56
2019-02-15,ETCUSD,4.07,4.14,4.02,4.03,2323.99,9455.96
2019-02-14,ETCUSD,4.06,4.11,4,4.07,8146.4,33161.19
2019-02-13,ETCUSD,4,4.1,4,4.06,2785.03,11317.28
2019-02-12,ETCUSD,4.01,4.14,3.98,4,17995.71,72914.67
2019-02-11,ETCUSD,4.1,4.1,3.95,4.01,3930.44,15825.6
2019-02-10,ETCUSD,4.03,4.11,3.88,4.1,2330.54,9310.58
2019-02-09,ETCUSD,4.1,4.12,3.99,4.03,27919.48,114209.06
2019-02-08,ETCUSD,3.81,4.21,3.79,4.1,8548.87,34104.67
2019-02-07,ETCUSD,3.71,3.83,3.67,3.81,6752.84,25427.17
2019-02-06,ETCUSD,3.81,3.81,3.62,3.71,9909.73,36670.79
2019-02-05,ETCUSD,3.81,3.85,3.81,3.81,3207.07,12266.86
2019-02-04,ETCUSD,3.85,3.86,3.8,3.81,12275.66,47035.13
2019-02-03,ETCUSD,3.93,3.95,3.81,3.85,2239.54,8664.41
2019-02-02,ETCUSD,3.86,3.93,3.85,3.93,3366.48,13050.94
2019-02-01,ETCUSD,3.89,3.92,3.82,3.86,11349.09,44070.27
2019-01-31,ETCUSD,3.94,4.01,3.86,3.89,5180.55,20301.74
2019-01-30,ETCUSD,3.86,4,3.84,3.94,5828.09,22737.12
2019-01-29,ETCUSD,3.91,3.97,3.83,3.86,2983.1,11691.05
2019-01-28,ETCUSD,4.22,4.22,3.75,3.91,26958.42,105510.69
2019-01-27,ETCUSD,4.26,4.27,4.11,4.22,20832.33,88079.48
2019-01-26,ETCUSD,4.32,4.41,4.25,4.26,2343.09,10075.68
2019-01-25,ETCUSD,4.26,4.36,4.22,4.32,22883.9,98062.49
2019-01-24,ETCUSD,4.26,4.28,4.2,4.26,3654.26,15447.9
2019-01-23,ETCUSD,4.28,4.34,4.24,4.26,9798.67,42004.83
2019-01-22,ETCUSD,4.23,4.32,4.13,4.28,14093.14,59895.04
2019-01-21,ETCUSD,4.2,4.29,4.2,4.23,13613.68,57679.3
2019-01-20,ETCUSD,4.4,4.41,4.15,4.2,14157.22,60535.55
2019-01-19,ETCUSD,4.36,4.58,4.34,4.4,8999.38,39834.9
2019-01-18,ETCUSD,4.45,4.45,4.26,4.36,3836.54,16571.05
2019-01-17,ETCUSD,4.26,4.72,4.23,4.45,29508.8,131131.16
2019-01-16,ETCUSD,4.1,4.37,4.1,4.26,5321.06,22677.74
2019-01-15,ETCUSD,4.32,4.36,4.1,4.1,1582.8,6660.44
2019-01-14,ETCUSD,4.2,4.42,4.18,4.32,12714.0,55087.76
2019-01-13,ETCUSD,4.52,4.52,4.13,4.2,4451.34,19130.79
2019-01-12,ETCUSD,4.4,4.72,4.38,4.52,1877.81,8601.24
2019-01-11,ETCUSD,4.32,4.5,4.32,4.4,4272.41,18812.25
2019-01-10,ETCUSD,4.94,5.03,4.18,4.32,4173.77,19180.96
2019-01-09,ETCUSD,4.92,5.03,4.91,4.94,2004.16,9974.48
2019-01-08,ETCUSD,4.85,5.09,4.8,4.92,13786.59,67495.6
2019-01-07,ETCUSD,5.44,5.47,4.82,4.85,21341.44,108047.12
2019-01-06,ETCUSD,5.1,5.56,5.08,5.44,26745.29,144671.5
2019-01-05,ETCUSD,5.23,5.3,5.07,5.1,9637.49,49632.55
2019-01-04,ETCUSD,5.02,5.27,5,5.23,3037.01,15710.74
2019-01-03,ETCUSD,5.42,5.42,4.97,5.02,9961.51,50865.42
2019-01-02,ETCUSD,5.28,5.42,5.13,5.42,21881.8,115904.5
2019-01-01,ETCUSD,4.98,5.28,4.93,5.28,3057.53,15861.88
2018-12-31,ETCUSD,5.23,5.28,4.86,4.98,2546.76,12784.33
2018-12-30,ETCUSD,5.03,5.31,5.03,5.23,804.21,4183.97
2018-12-29,ETCUSD,5.25,5.4,4.98,5.03,3894.73,20463.25
2018-12-28,ETCUSD,4.72,5.41,4.67,5.25,20561.52,104125.25
2018-12-27,ETCUSD,5.49,6.57,4.67,4.72,15422.3,79094.86
2018-12-26,ETCUSD,4.69,5.51,4.65,5.49,9609.1,47663.85
2018-12-25,ETCUSD,5.14,5.14,4.49,4.69,3697.82,17337.86
2018-12-24,ETCUSD,4.85,5.53,4.85,5.14,6432.25,33615.4
2018-12-23,ETCUSD,4.63,4.94,4.63,4.85,2155.29,10419.36
2018-12-22,ETCUSD,4.48,4.63,4.3,4.63,2576.17,11498.72
2018-12-21,ETCUSD,4.73,4.82,4.44,4.48,5702.82,26310.36
2018-12-20,ETCUSD,4.38,4.9,4.35,4.73,9862.6,46095.85
2018-12-19,ETCUSD,4.19,4.73,4.14,4.38,14104.36,63092.38
2018-12-18,ETCUSD,3.95,4.19,3.82,4.19,4559.0,18026.51
2018-12-17,ETCUSD,3.59,4.07,3.55,3.95,9850.57,38332.05
2018-12-16,ETCUSD,3.56,3.75,3.56,3.59,971.61,3598.36
2018-12-15,ETCUSD,3.65,3.7,3.49,3.56,2120.16,7526.74
2018-12-14,ETCUSD,3.8,3.8,3.55,3.65,3619.12,13534.44
2018-12-13,ETCUSD,3.82,3.91,3.71,3.8,5372.92,20323.94
2018-12-12,ETCUSD,3.65,3.93,3.59,3.82,2538.24,9439.3
2018-12-11,ETCUSD,3.81,4.04,3.6,3.65,2157.33,8360.82
2018-12-10,ETCUSD,3.91,4.05,3.69,3.81,12515.59,47507.72
2018-12-09,ETCUSD,3.78,4.22,3.76,3.91,31641.55,125607.44
2018-12-08,ETCUSD,3.9,3.97,3.48,3.78,38887.88,144376.37
2018-12-07,ETCUSD,3.42,3.97,3.23,3.9,26256.83,91234.39
2018-12-06,ETCUSD,3.94,4.15,3.35,3.42,39856.3,150211.5
2018-12-05,ETCUSD,4.33,4.42,3.94,3.94,16774.98,69870.82
2018-12-04,ETCUSD,4.44,4.72,4.3,4.33,29469.59,133825.95
2018-12-03,ETCUSD,5.1,5.14,4.42,4.44,18117.19,85533.52
2018-12-02,ETCUSD,4.78,5.27,4.76,5.1,19403.55,97443.39
2018-12-01,ETCUSD,4.55,4.9,4.42,4.78,12024.09,55390.16
2018-11-30,ETCUSD,4.86,4.95,4.46,4.55,10034.01,47642.82
2018-11-29,ETCUSD,4.94,5.03,4.71,4.86,23272.99,113088.15
2018-11-28,ETCUSD,4.49,5.07,4.47,4.94,45006.42,217387.26
2018-11-27,ETCUSD,4.25,4.58,4.11,4.49,17607.02,75569.54
2018-11-26,ETCUSD,4.68,4.78,4.08,4.25,12484.1,54715.37
2018-11-25,ETCUSD,4.66,4.81,4.1,4.68,30417.6,132225.9
2018-11-24,ETCUSD,5.11,5.17,4.34,4.66,7838.66,35850.49
2018-11-23,ETCUSD,5.18,5.29,4.86,5.11,18246.45,93214.48
2018-11-22,ETCUSD,5.69,5.71,5.18,5.18,9670.8,54187.84
2018-11-21,ETCUSD,5.4,5.81,5.2,5.69,25785.39,140651.14
2018-11-20,ETCUSD,6.06,6.31,4.93,5.4,40985.64,226663.56
2018-11-19,ETCUSD,7.36,7.36,5.99,6.06,33135.67,211887.68
2018-11-18,ETCUSD,7.3,7.54,7.3,7.36,3220.08,23797.0
2018-11-17,ETCUSD,7.37,7.41,7.28,7.3,10388.12,75965.75
2018-11-16,ETCUSD,7.53,7.64,7.36,7.37,2304.03,17297.98
2018-11-15,ETCUSD,7.8,7.82,6.95,7.53,15043.85,112310.41
2018-11-14,ETCUSD,8.88,9.16,6.75,7.8,22097.2,166783.47
2018-11-13,ETCUSD,9.08,9.09,8.88,8.88,482.48,4326.79
2018-11-12,ETCUSD,9.14,9.2,9.08,9.08,831.53,7597.81
2018-11-11,ETCUSD,9.44,9.44,8.89,9.14,852.66,7841.0
2018-11-10,ETCUSD,9.36,9.57,9.36,9.44,2493.83,23636.05
2018-11-09,ETCUSD,9.45,9.58,9.35,9.36,759.82,7210.5
2018-11-08,ETCUSD,9.61,9.61,9.38,9.45,2084.63,19661.85
2018-11-07,ETCUSD,9.93,9.93,9.5,9.61,1736.94,16760.23
2018-11-06,ETCUSD,9.39,9.93,9.33,9.93,4491.09,43263.57
2018-11-05,ETCUSD,9.56,9.56,9.28,9.39,1340.04,12505.54
2018-11-04,ETCUSD,9.14,9.56,9.08,9.56,759.52,7121.63
2018-11-03,ETCUSD,9.11,9.14,8.99,9.14,315.88,2870.62
2018-11-02,ETCUSD,9.03,9.14,8.99,9.11,414.9,3778.48
2018-11-01,ETCUSD,9,9.03,8.93,9.03,958.67,8579.48
2018-10-31,ETCUSD,8.86,9.06,8.71,9,1313.01,11585.32
2018-10-30,ETCUSD,8.98,9.09,8.86,8.86,1058.36,9446.11
2018-10-29,ETCUSD,9.51,9.54,8.79,8.98,2736.58,24748.4
2018-10-28,ETCUSD,9.49,9.6,9.45,9.51,74.56,711.62
2018-10-27,ETCUSD,9.58,9.6,9.49,9.49,201.42,1915.71
2018-10-26,ETCUSD,9.59,9.59,9.42,9.58,886.77,8416.69
2018-10-25,ETCUSD,9.64,9.64,9.5,9.59,383.51,3672.49
2018-10-24,ETCUSD,9.65,9.77,9.62,9.64,889.87,8599.14
2018-10-23,ETCUSD,9.91,10.07,9.62,9.65,529.22,5183.8
2018-10-22,ETCUSD,9.45,10,9.45,9.91,1324.75,13083.55
2018-10-21,ETCUSD,9.47,9.6,9.45,9.45,180.77,1726.26
2018-10-20,ETCUSD,9.43,9.63,9.41,9.47,274.17,2613.88
2018-10-19,ETCUSD,9.5,9.59,9.35,9.43,268.99,2540.27
2018-10-18,ETCUSD,9.76,9.76,9.47,9.5,155.56,1488.19
2018-10-17,ETCUSD,9.54,9.95,9.37,9.76,592.14,5722.51
2018-10-16,ETCUSD,9.47,9.47,9.43,9.47,376.12,3556.98
2018-10-15,ETCUSD,9.28,9.65,9.02,9.47,2286.46,21605.11
2018-10-14,ETCUSD,9.36,9.53,9.28,9.28,459.83,4321.63
2018-10-13,ETCUSD,9.39,9.51,9.3,9.36,1981.81,18631.86
2018-10-12,ETCUSD,9,9.57,8.9,9.39,1547.11,14361.33
2018-10-11,ETCUSD,10.67,10.67,9,9,2236.45,22040.0
2018-10-10,ETCUSD,10.77,10.82,10.54,10.67,403.53,4301.52
2018-10-09,ETCUSD,10.95,10.95,10.77,10.77,151.23,1641.3
2018-10-08,ETCUSD,10.87,11,10.8,10.95,541.39,5937.27
2018-10-07,ETCUSD,10.89,10.89,10.6,10.87,586.63,6309.47
2018-10-06,ETCUSD,10.99,10.99,10.82,10.89,198.6,2162.16
2018-10-05,ETCUSD,11.01,11.07,10.89,10.99,847.92,9294.99
2018-10-04,ETCUSD,11.14,11.14,11,11.01,741.28,8195.11
2018-10-03,ETCUSD,11.03,11.14,10.81,11.14,954.48,10355.06
2018-10-02,ETCUSD,11.24,11.27,11,11.03,1346.22,15001.83
2018-10-01,ETCUSD,11.33,11.33,10.99,11.24,338.93,3777.23
2018-09-30,ETCUSD,11.4,11.45,5.95,11.33,2665.55,26533.06
2018-09-29,ETCUSD,11.15,11.42,11,11.4,580.21,6563.07
2018-09-28,ETCUSD,11.32,11.56,11.15,11.15,1082.65,12213.11
2018-09-27,ETCUSD,11.11,11.52,10.83,11.32,1254.36,14083.39
2018-09-26,ETCUSD,11.04,11.22,10.84,11.11,551.8,6047.42
2018-09-25,ETCUSD,11.04,11.38,10.4,11.04,1753.18,19002.82
2018-09-24,ETCUSD,11.55,11.55,11,11.04,5743.94,64625.31
2018-09-23,ETCUSD,11.23,12.14,11.23,11.55,963.25,11218.35
2018-09-22,ETCUSD,11.64,11.8,11,11.23,2296.31,26167.34
2018-09-21,ETCUSD,11.19,11.81,11.05,11.64,3754.2,42572.01
2018-09-20,ETCUSD,10.73,11.2,10.55,11.19,2193.13,23566.35
2018-09-19,ETCUSD,10.87,11.12,10.25,10.73,1990.31,21303.12
2018-09-18,ETCUSD,10.25,10.87,10.18,10.87,1287.16,13589.66
2018-09-17,ETCUSD,11.19,11.26,10,10.25,3848.21,39300.81
2018-09-16,ETCUSD,11.23,11.23,10.93,11.19,195.52,2171.65
2018-09-15,ETCUSD,10.95,11.54,10.91,11.23,2010.57,22416.77
2018-09-14,ETCUSD,10.98,11.32,10.79,10.95,592.31,6550.19
2018-09-13,ETCUSD,10.71,11.27,10.71,10.98,1028.13,11317.66
2018-09-12,ETCUSD,11.21,11.26,10.1,10.71,1761.72,18305.77
2018-09-11,ETCUSD,16.31,16.31,10.87,11.21,715.02,8078.01
2018-09-10,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-09-09,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-09-08,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-09-07,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-09-06,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-09-05,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-09-04,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-09-03,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-09-02,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-09-01,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-31,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-30,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-29,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-28,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-27,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-26,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-25,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-24,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-23,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-22,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-21,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-20,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-19,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-18,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-17,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-16,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-15,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-14,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-13,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-12,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-11,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-10,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-09,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-08,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-07,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-06,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-05,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-04,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-03,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-02,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-08-01,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-31,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-30,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-29,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-28,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-27,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-26,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-25,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-24,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-23,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-22,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-21,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-20,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-19,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-18,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-17,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-16,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-15,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-14,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-13,ETCUSD,15.93,15.93,15.93,15.93,0.0,0.0
2018-07-12,ETCUSD,16.5,16.5,15.71,15.93,24972.91,397439.43
2018-07-11,ETCUSD,16.15,16.7,15.71,16.5,25471.89,413994.3
2018-07-10,ETCUSD,18.16,18.25,16,16.15,50269.53,855237.11
2018-07-09,ETCUSD,18.28,18.68,18.06,18.16,19426.31,356860.13
2018-07-08,ETCUSD,18.65,18.9,18.22,18.28,41421.35,765515.4
2018-07-07,ETCUSD,18.42,18.78,17.45,18.65,28017.6,505799.19
2018-07-06,ETCUSD,17.3,18.47,16.88,18.42,75344.43,1339992.9
2018-07-05,ETCUSD,16.93,17.37,16.6,17.3,33129.17,561559.25
2018-07-04,ETCUSD,16.18,17.49,15.68,16.93,35303.26,589558.5
2018-07-03,ETCUSD,16.75,17.12,16.06,16.18,30709.78,507923.05
2018-07-02,ETCUSD,16.01,17.09,15.6,16.75,39116.59,650727.35
2018-07-01,ETCUSD,16.2,16.38,15.51,16.01,17612.51,281082.49
2018-06-30,ETCUSD,15.19,16.8,15.19,16.2,39861.47,641969.44
2018-06-29,ETCUSD,14.61,15.58,14.2,15.19,31528.0,469585.33
2018-06-28,ETCUSD,15.53,15.68,14.33,14.61,32154.89,483449.14
2018-06-27,ETCUSD,14.81,15.58,14.14,15.53,42914.05,633144.61
2018-06-26,ETCUSD,15.96,15.96,14.8,14.81,64321.17,997220.36
2018-06-25,ETCUSD,14.79,16.09,14.53,15.96,51399.16,794408.17
2018-06-24,ETCUSD,14.88,15.3,13.1,14.79,50020.0,704799.39
2018-06-23,ETCUSD,14.45,15.2,14.14,14.88,31707.31,467781.62
2018-06-22,ETCUSD,17.69,17.69,14.17,14.45,92403.62,1451718.45
2018-06-21,ETCUSD,17.36,17.89,16.57,17.69,55389.91,952583.87
2018-06-20,ETCUSD,15.6,17.43,14.76,17.36,92740.5,1479454.54
2018-06-19,ETCUSD,15.06,15.89,15,15.6,26878.8,414183.42
2018-06-18,ETCUSD,14.14,15.5,13.95,15.06,30705.62,454592.43
2018-06-17,ETCUSD,14.52,14.65,14.13,14.14,11464.21,164519.82
2018-06-16,ETCUSD,13.84,14.78,13.71,14.52,40829.5,585105.14
2018-06-15,ETCUSD,14.04,14.1,13.57,13.84,21003.75,290149.9
2018-06-14,ETCUSD,13.75,14.3,13.2,14.04,57074.9,789778.23
2018-06-13,ETCUSD,14.73,14.89,12.85,13.75,57083.49,783651.02
2018-06-12,ETCUSD,12.92,16.29,12.74,14.73,243529.99,3752586.85
2018-06-11,ETCUSD,12.59,13.04,12.22,12.92,19554.19,248127.25
2018-06-10,ETCUSD,14.99,14.99,12,12.59,49199.12,673894.04
2018-06-09,ETCUSD,15.37,15.54,14.99,14.99,5472.86,83379.69
2018-06-08,ETCUSD,15.2,15.63,15.06,15.37,8682.96,133442.05
2018-06-07,ETCUSD,15.11,15.48,15.07,15.2,9386.35,143712.42
2018-06-06,ETCUSD,15.41,15.66,14.87,15.11,11770.0,178860.0
2018-06-05,ETCUSD,15.29,15.61,14.75,15.41,17762.53,269298.88
2018-06-04,ETCUSD,16.21,16.4,15.11,15.29,22984.47,356398.97
2018-06-03,ETCUSD,15.91,16.47,15.79,16.21,22760.99,367125.17
2018-06-02,ETCUSD,15.41,16.13,15.31,15.91,20207.59,319503.04
2018-06-01,ETCUSD,15.28,15.5,15.1,15.41,12365.61,188922.28
2018-05-31,ETCUSD,15.23,15.56,14.95,15.28,11927.88,182978.41
