Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume BTC
2019-04-30,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-29,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-28,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-27,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-26,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-25,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-24,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-23,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-22,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-21,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-20,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-19,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-18,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-17,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-16,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-15,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-14,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-13,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-12,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-11,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-10,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-09,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-08,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-07,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-06,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-05,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-04,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-03,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-02,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-04-01,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-31,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-30,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-29,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-28,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-27,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-26,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-25,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-24,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-23,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-22,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-21,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-20,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-19,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-18,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-17,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-16,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-15,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-14,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-13,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-12,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-11,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-10,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-09,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-08,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-07,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-06,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-05,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-04,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-03,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-02,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-03-01,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-28,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-27,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-26,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-25,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-24,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-23,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-22,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-21,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-20,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-19,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-18,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-17,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-16,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-15,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-14,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-13,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-12,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-11,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-10,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-09,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-08,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-07,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-06,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-05,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-04,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-03,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-02,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-02-01,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-31,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-30,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-29,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-28,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-27,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-26,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-25,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-24,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-23,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-22,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-21,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-20,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-19,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-18,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-17,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-16,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-15,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-14,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-13,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-12,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-11,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-10,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-09,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-08,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-07,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-06,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-05,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-04,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-03,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-02,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2019-01-01,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-31,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-30,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-29,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-28,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-27,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-26,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-25,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-24,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-23,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-22,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-21,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-20,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-19,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-18,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-17,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-16,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-15,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-14,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-13,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-12,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-11,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-10,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-09,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-08,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-07,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-06,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-05,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-04,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-03,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-02,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-12-01,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-30,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-29,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-28,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-27,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-26,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-25,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-24,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-23,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-22,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-21,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-20,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-19,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-18,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-17,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-16,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-15,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-14,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-13,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-12,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-11,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-10,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-09,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-08,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-07,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-06,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-05,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-04,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-03,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-02,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-11-01,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-31,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-30,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-29,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-28,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-27,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-26,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-25,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-24,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-23,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-22,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-21,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-20,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-19,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-18,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-17,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-16,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-15,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-14,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-13,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-12,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-11,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-10,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-09,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-08,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-07,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-06,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-05,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-04,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-03,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-02,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-10-01,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-30,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-29,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-28,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-27,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-26,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-25,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-24,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-23,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-22,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-21,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-20,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-19,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-18,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-17,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-16,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-15,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-14,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-13,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-12,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-11,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-10,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-09,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-08,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-07,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-06,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-05,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-04,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-03,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-02,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-09-01,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-31,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-30,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-29,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-28,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-27,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-26,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-25,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-24,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-23,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-22,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-21,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-20,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-19,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-18,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-17,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-16,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-15,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-14,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-13,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-12,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-11,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-10,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-09,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-08,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-07,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-06,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-05,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-04,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-03,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-02,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-08-01,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-31,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-30,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-29,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-28,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-27,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-26,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-25,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-24,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-23,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-22,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-21,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-20,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-19,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-18,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-17,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-16,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-15,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-14,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-13,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-12,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-11,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-10,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-09,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-08,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-07,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-06,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-05,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-04,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-03,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-02,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-07-01,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-30,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-29,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-28,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-27,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-26,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-25,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-24,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-23,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-22,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-21,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-20,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-19,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-18,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-17,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-16,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-15,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-14,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-13,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-12,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-11,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-10,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-09,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-08,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-07,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-06,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-05,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-04,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-03,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-02,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-06-01,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-05-31,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-05-30,XMRBTC,0.018,0.018,0.018,0.018,0.0,0.0
2018-05-29,XMRBTC,0.016,0.018,0.016,0.018,6.118,0.1059
2018-05-28,XMRBTC,0.0125,0.02,0.0125,0.016,0.5416,0.008866
2018-05-27,XMRBTC,0.0192,0.0192,0.0125,0.0125,0.4278,0.005381
2018-05-26,XMRBTC,0.0192,0.0192,0.0192,0.0192,2.506,0.04811
2018-05-25,XMRBTC,0.0192,0.0192,0.0192,0.0192,0.394,0.007566
2018-05-24,XMRBTC,0.0192,0.0192,0.0192,0.0192,0.0,0.0
2018-05-23,XMRBTC,0.0192,0.0192,0.0192,0.0192,2.745,0.0527
2018-05-22,XMRBTC,0.022,0.022,0.0192,0.0192,0.5156,0.01076
2018-05-21,XMRBTC,0.0192,0.022,0.0192,0.022,0.3302,0.006405
2018-05-20,XMRBTC,0.02456,0.02456,0.0192,0.0192,1.635,0.03138
2018-05-19,XMRBTC,0.02456,0.02456,0.02456,0.02456,0.4999,0.01228
2018-05-18,XMRBTC,0.024,0.02456,0.022,0.02456,0.9748,0.02394
2018-05-17,XMRBTC,0.0192,0.024,0.0192,0.024,0.7277,0.01675
2018-05-16,XMRBTC,0.0192,0.0235,0.0192,0.0192,4.861,0.1101
2018-05-15,XMRBTC,0.0191,0.0231,0.0191,0.0192,6.464,0.1428
2018-05-14,XMRBTC,0.02252,0.02252,0.0143,0.0191,14.36,0.2872
2018-05-13,XMRBTC,0.02252,0.02252,0.02252,0.02252,0.03919,0.0008827
2018-05-12,XMRBTC,0.02252,0.02252,0.02252,0.02252,0.0,0.0
2018-05-11,XMRBTC,0.023,0.023,0.02252,0.02252,0.1165,0.002658
2018-05-10,XMRBTC,0.023,0.023,0.023,0.023,0.0,0.0
2018-05-09,XMRBTC,0.023,0.025,0.023,0.023,0.7732,0.01787
2018-05-08,XMRBTC,0.023,0.023,0.023,0.023,0.0943,0.002169
2018-05-07,XMRBTC,0.025,0.025,0.02252,0.023,1.625,0.03708
2018-05-06,XMRBTC,0.025,0.025,0.025,0.025,0.0,0.0
2018-05-05,XMRBTC,0.025,0.025,0.025,0.025,0.0,0.0
2018-05-04,XMRBTC,0.025,0.025,0.025,0.025,0.01662,0.0004155
2018-05-03,XMRBTC,0.02511,0.02511,0.025,0.025,1.498,0.03745
2018-05-02,XMRBTC,0.0256,0.0256,0.02222,0.02511,1.431,0.03492
